product_id,quality,defects,detection_time,image_data
2518,良品,,2024-12-16 10:46:23,images/product_2518.png
2519,劣質品,顏色汙染,2024-12-16 16:31:16,images/product_2519.png
2520,良品,,2024-12-16 09:24:15,images/product_2520.png
2521,劣質品,划痕,2024-12-16 19:43:04,images/product_2521.png
2522,劣質品,汙點,2024-12-16 19:50:06,images/product_2522.png
2523,良品,,2024-12-16 21:47:03,images/product_2523.png
2524,良品,,2024-12-16 11:32:59,images/product_2524.png
2525,良品,,2024-12-16 14:53:13,images/product_2525.png
2526,良品,,2024-12-16 02:36:45,images/product_2526.png
2527,劣質品,"划痕, 汙點, 大範圍污痕",2024-12-16 21:12:37,images/product_2527.png
2528,劣質品,"汙點, 顏色汙染",2024-12-16 03:23:16,images/product_2528.png
2529,良品,,2024-12-16 21:43:11,images/product_2529.png
2530,良品,,2024-12-16 02:42:42,images/product_2530.png
2531,良品,,2024-12-16 04:14:00,images/product_2531.png
2532,良品,,2024-12-16 02:06:40,images/product_2532.png
2533,劣質品,大範圍污痕,2024-12-16 22:27:58,images/product_2533.png
2534,良品,,2024-12-16 00:29:34,images/product_2534.png
2535,良品,,2024-12-16 12:20:06,images/product_2535.png
2536,良品,,2024-12-16 12:37:25,images/product_2536.png
2537,劣質品,"划痕, 汙點, 裁切",2024-12-16 08:52:06,images/product_2537.png
2538,劣質品,顏色汙染,2024-12-16 09:23:15,images/product_2538.png
2539,劣質品,划痕,2024-12-16 19:16:28,images/product_2539.png
2540,劣質品,顏色汙染,2024-12-16 08:52:24,images/product_2540.png
2541,良品,,2024-12-16 18:54:07,images/product_2541.png
2542,良品,,2024-12-16 23:33:58,images/product_2542.png
2543,劣質品,裁切,2024-12-16 19:31:00,images/product_2543.png
2544,劣質品,裁切,2024-12-16 15:33:32,images/product_2544.png
2545,劣質品,"划痕, 汙點, 裁切",2024-12-16 07:08:16,images/product_2545.png
2546,劣質品,"汙點, 大範圍污痕, 顏色汙染",2024-12-16 13:28:28,images/product_2546.png
2547,良品,,2024-12-16 04:44:12,images/product_2547.png
2548,良品,,2024-12-16 16:27:05,images/product_2548.png
2549,良品,,2024-12-16 20:44:19,images/product_2549.png
2550,劣質品,裁切,2024-12-16 23:28:34,images/product_2550.png
2551,劣質品,划痕,2024-12-16 13:00:29,images/product_2551.png
2552,劣質品,汙點,2024-12-16 13:02:50,images/product_2552.png
2553,良品,,2024-12-16 09:35:27,images/product_2553.png
2554,良品,,2024-12-16 17:04:21,images/product_2554.png
2555,良品,,2024-12-16 02:14:33,images/product_2555.png
2556,劣質品,大範圍污痕,2024-12-16 05:39:26,images/product_2556.png
2557,良品,,2024-12-16 01:50:17,images/product_2557.png
2558,劣質品,大範圍污痕,2024-12-16 11:06:53,images/product_2558.png
2559,良品,,2024-12-16 22:03:31,images/product_2559.png
2560,良品,,2024-12-16 15:43:20,images/product_2560.png
2561,劣質品,裁切,2024-12-16 20:38:35,images/product_2561.png
2562,劣質品,汙點,2024-12-16 03:54:49,images/product_2562.png
2563,劣質品,大範圍污痕,2024-12-16 08:51:06,images/product_2563.png
2564,良品,,2024-12-16 09:35:01,images/product_2564.png
2565,劣質品,汙點,2024-12-16 08:30:03,images/product_2565.png
2566,劣質品,顏色汙染,2024-12-16 15:12:56,images/product_2566.png
2567,良品,,2024-12-16 07:37:48,images/product_2567.png
2568,良品,,2024-12-16 00:23:32,images/product_2568.png
2569,良品,,2024-12-16 07:59:59,images/product_2569.png
2570,良品,,2024-12-16 04:30:47,images/product_2570.png
2571,良品,,2024-12-16 08:48:47,images/product_2571.png
2572,良品,,2024-12-16 09:03:01,images/product_2572.png
2573,劣質品,划痕,2024-12-16 13:15:25,images/product_2573.png
2574,良品,,2024-12-16 05:09:59,images/product_2574.png
2575,劣質品,顏色汙染,2024-12-16 13:32:35,images/product_2575.png
2576,良品,,2024-12-16 15:55:11,images/product_2576.png
2577,良品,,2024-12-16 19:07:53,images/product_2577.png
2578,劣質品,"汙點, 顏色汙染",2024-12-16 02:10:13,images/product_2578.png
2579,劣質品,大範圍污痕,2024-12-16 22:38:06,images/product_2579.png
2580,劣質品,"裁切, 顏色汙染",2024-12-16 19:12:00,images/product_2580.png
2581,良品,,2024-12-16 10:50:44,images/product_2581.png
2582,良品,,2024-12-16 12:07:22,images/product_2582.png
2583,良品,,2024-12-16 07:26:47,images/product_2583.png
2584,良品,,2024-12-16 05:32:14,images/product_2584.png
2585,良品,,2024-12-16 14:58:04,images/product_2585.png
2586,良品,,2024-12-16 23:06:57,images/product_2586.png
2587,劣質品,大範圍污痕,2024-12-16 16:15:52,images/product_2587.png
2588,良品,,2024-12-16 17:29:36,images/product_2588.png
2589,良品,,2024-12-16 07:18:46,images/product_2589.png
2590,劣質品,汙點,2024-12-16 10:23:40,images/product_2590.png
2591,劣質品,裁切,2024-12-16 10:32:21,images/product_2591.png
2592,良品,,2024-12-16 17:39:03,images/product_2592.png
2593,良品,,2024-12-16 03:59:39,images/product_2593.png
2594,劣質品,汙點,2024-12-16 22:04:09,images/product_2594.png
2595,良品,,2024-12-16 00:21:01,images/product_2595.png
2596,良品,,2024-12-16 10:54:51,images/product_2596.png
2597,良品,,2024-12-16 17:12:42,images/product_2597.png
2598,良品,,2024-12-16 03:19:04,images/product_2598.png
2599,良品,,2024-12-16 17:16:29,images/product_2599.png
2600,良品,,2024-12-16 13:08:59,images/product_2600.png
2601,劣質品,"划痕, 汙點, 顏色汙染",2024-12-16 01:15:13,images/product_2601.png
2602,良品,,2024-12-16 13:34:36,images/product_2602.png
2603,良品,,2024-12-16 22:14:43,images/product_2603.png
2604,良品,,2024-12-16 06:30:09,images/product_2604.png
2605,良品,,2024-12-16 07:05:44,images/product_2605.png
2606,良品,,2024-12-16 05:17:34,images/product_2606.png
2607,劣質品,"划痕, 大範圍污痕",2024-12-16 01:59:03,images/product_2607.png
2608,良品,,2024-12-16 06:42:31,images/product_2608.png
2609,劣質品,汙點,2024-12-16 21:36:02,images/product_2609.png
2610,良品,,2024-12-16 21:13:53,images/product_2610.png
2611,良品,,2024-12-16 16:46:22,images/product_2611.png
2612,劣質品,大範圍污痕,2024-12-16 04:01:23,images/product_2612.png
2613,良品,,2024-12-16 05:29:21,images/product_2613.png
2614,劣質品,裁切,2024-12-16 23:03:38,images/product_2614.png
2615,良品,,2024-12-16 23:44:25,images/product_2615.png
2616,劣質品,顏色汙染,2024-12-16 01:14:33,images/product_2616.png
2617,良品,,2024-12-16 21:35:05,images/product_2617.png
2618,劣質品,顏色汙染,2024-12-16 22:54:31,images/product_2618.png
2619,劣質品,汙點,2024-12-16 01:43:57,images/product_2619.png
2620,劣質品,"划痕, 裁切, 大範圍污痕",2024-12-16 00:07:59,images/product_2620.png
2621,良品,,2024-12-16 00:25:12,images/product_2621.png
2622,劣質品,顏色汙染,2024-12-16 08:02:11,images/product_2622.png
2623,良品,,2024-12-16 18:16:48,images/product_2623.png
2624,良品,,2024-12-16 17:50:49,images/product_2624.png
2625,劣質品,顏色汙染,2024-12-16 14:00:29,images/product_2625.png
2626,劣質品,划痕,2024-12-16 16:31:15,images/product_2626.png
2627,劣質品,"划痕, 顏色汙染",2024-12-16 16:24:33,images/product_2627.png
2628,良品,,2024-12-16 18:21:13,images/product_2628.png
2629,良品,,2024-12-16 04:39:23,images/product_2629.png
2630,劣質品,"汙點, 裁切, 大範圍污痕, 顏色汙染",2024-12-16 23:49:13,images/product_2630.png
2631,良品,,2024-12-16 20:55:51,images/product_2631.png
2632,良品,,2024-12-16 14:33:13,images/product_2632.png
2633,良品,,2024-12-16 02:05:09,images/product_2633.png
2634,劣質品,裁切,2024-12-16 09:54:07,images/product_2634.png
2635,劣質品,"划痕, 顏色汙染",2024-12-16 04:39:00,images/product_2635.png
2636,良品,,2024-12-16 13:14:59,images/product_2636.png
2637,劣質品,裁切,2024-12-16 19:35:06,images/product_2637.png
2638,良品,,2024-12-16 03:46:34,images/product_2638.png
2639,劣質品,"划痕, 裁切, 顏色汙染",2024-12-16 23:58:23,images/product_2639.png
2640,劣質品,顏色汙染,2024-12-16 17:27:13,images/product_2640.png
2641,劣質品,"划痕, 裁切, 大範圍污痕",2024-12-16 08:06:47,images/product_2641.png
2642,良品,,2024-12-16 15:48:49,images/product_2642.png
2643,良品,,2024-12-16 06:00:13,images/product_2643.png
2644,劣質品,大範圍污痕,2024-12-16 23:08:21,images/product_2644.png
2645,劣質品,裁切,2024-12-16 10:31:21,images/product_2645.png
2646,良品,,2024-12-16 03:44:16,images/product_2646.png
2647,良品,,2024-12-16 03:45:51,images/product_2647.png
2648,良品,,2024-12-16 16:51:30,images/product_2648.png
2649,劣質品,顏色汙染,2024-12-16 03:38:38,images/product_2649.png
2650,良品,,2024-12-16 04:34:47,images/product_2650.png
2651,良品,,2024-12-16 03:38:07,images/product_2651.png
2652,良品,,2024-12-16 14:36:33,images/product_2652.png
2653,劣質品,裁切,2024-12-16 20:22:52,images/product_2653.png
2654,良品,,2024-12-16 02:51:57,images/product_2654.png
2655,劣質品,大範圍污痕,2024-12-16 17:03:20,images/product_2655.png
2656,良品,,2024-12-16 18:17:29,images/product_2656.png
2657,劣質品,划痕,2024-12-16 01:28:44,images/product_2657.png
2658,良品,,2024-12-16 06:54:22,images/product_2658.png
2659,劣質品,"汙點, 大範圍污痕",2024-12-16 22:17:48,images/product_2659.png
2660,良品,,2024-12-16 01:55:38,images/product_2660.png
2661,良品,,2024-12-16 13:50:03,images/product_2661.png
2662,良品,,2024-12-16 15:15:50,images/product_2662.png
2663,劣質品,汙點,2024-12-16 13:55:07,images/product_2663.png
2664,劣質品,顏色汙染,2024-12-16 13:09:32,images/product_2664.png
2665,良品,,2024-12-16 02:57:09,images/product_2665.png
2666,良品,,2024-12-16 17:12:40,images/product_2666.png
2667,劣質品,"划痕, 汙點",2024-12-16 12:37:50,images/product_2667.png
2668,劣質品,"汙點, 裁切",2024-12-16 05:35:31,images/product_2668.png
2669,良品,,2024-12-16 19:31:09,images/product_2669.png
2670,劣質品,汙點,2024-12-16 17:18:14,images/product_2670.png
2671,良品,,2024-12-16 07:05:33,images/product_2671.png
2672,劣質品,"划痕, 顏色汙染",2024-12-16 15:17:32,images/product_2672.png
2673,良品,,2024-12-16 04:31:56,images/product_2673.png
2674,良品,,2024-12-16 23:09:08,images/product_2674.png
2675,劣質品,大範圍污痕,2024-12-16 22:08:38,images/product_2675.png
2676,劣質品,顏色汙染,2024-12-16 05:15:57,images/product_2676.png
2677,良品,,2024-12-16 08:17:33,images/product_2677.png
2678,劣質品,顏色汙染,2024-12-16 06:26:54,images/product_2678.png
2679,良品,,2024-12-16 10:18:57,images/product_2679.png
2680,劣質品,大範圍污痕,2024-12-16 03:20:25,images/product_2680.png
2681,良品,,2024-12-16 23:27:46,images/product_2681.png
2682,良品,,2024-12-16 23:35:49,images/product_2682.png
2683,良品,,2024-12-16 16:06:02,images/product_2683.png
2684,良品,,2024-12-16 22:28:11,images/product_2684.png
2685,劣質品,划痕,2024-12-16 10:49:38,images/product_2685.png
2686,劣質品,"划痕, 顏色汙染",2024-12-16 13:08:54,images/product_2686.png
2687,良品,,2024-12-16 17:41:56,images/product_2687.png
2688,劣質品,划痕,2024-12-16 19:48:02,images/product_2688.png
2689,劣質品,汙點,2024-12-16 23:21:15,images/product_2689.png
2690,良品,,2024-12-16 10:38:53,images/product_2690.png
2691,良品,,2024-12-16 16:02:35,images/product_2691.png
2692,良品,,2024-12-16 00:14:54,images/product_2692.png
2693,良品,,2024-12-16 05:23:48,images/product_2693.png
2694,良品,,2024-12-16 03:40:38,images/product_2694.png
2695,良品,,2024-12-16 17:13:50,images/product_2695.png
2696,良品,,2024-12-16 06:26:35,images/product_2696.png
2697,良品,,2024-12-16 10:27:23,images/product_2697.png
2698,劣質品,顏色汙染,2024-12-16 01:28:24,images/product_2698.png
2699,良品,,2024-12-16 17:39:22,images/product_2699.png
2700,良品,,2024-12-16 16:33:20,images/product_2700.png
2701,良品,,2024-12-16 11:54:42,images/product_2701.png
2702,劣質品,裁切,2024-12-16 16:40:22,images/product_2702.png
2703,良品,,2024-12-16 05:13:33,images/product_2703.png
2704,劣質品,划痕,2024-12-16 15:01:19,images/product_2704.png
2705,良品,,2024-12-16 10:47:40,images/product_2705.png
2706,劣質品,裁切,2024-12-16 15:18:12,images/product_2706.png
2707,良品,,2024-12-16 17:17:31,images/product_2707.png
2708,良品,,2024-12-16 00:13:04,images/product_2708.png
2709,良品,,2024-12-16 09:12:34,images/product_2709.png
2710,良品,,2024-12-16 01:31:57,images/product_2710.png
2711,劣質品,"裁切, 顏色汙染",2024-12-16 06:49:27,images/product_2711.png
2712,良品,,2024-12-16 18:39:54,images/product_2712.png
2713,良品,,2024-12-16 00:12:20,images/product_2713.png
2714,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 15:19:44,images/product_2714.png
2715,劣質品,"汙點, 大範圍污痕",2024-12-16 01:16:23,images/product_2715.png
2716,良品,,2024-12-16 05:37:39,images/product_2716.png
2717,良品,,2024-12-16 15:34:17,images/product_2717.png
2718,良品,,2024-12-16 11:47:11,images/product_2718.png
2719,劣質品,裁切,2024-12-16 03:12:14,images/product_2719.png
2720,良品,,2024-12-16 03:31:53,images/product_2720.png
2721,劣質品,"汙點, 裁切, 大範圍污痕, 顏色汙染",2024-12-16 10:22:16,images/product_2721.png
2722,良品,,2024-12-16 06:44:28,images/product_2722.png
2723,劣質品,大範圍污痕,2024-12-16 10:03:12,images/product_2723.png
2724,良品,,2024-12-16 20:38:52,images/product_2724.png
2725,良品,,2024-12-16 08:30:26,images/product_2725.png
2726,劣質品,汙點,2024-12-16 02:13:35,images/product_2726.png
2727,劣質品,划痕,2024-12-16 06:44:24,images/product_2727.png
2728,良品,,2024-12-16 16:04:22,images/product_2728.png
2729,劣質品,大範圍污痕,2024-12-16 00:11:01,images/product_2729.png
2730,劣質品,汙點,2024-12-16 03:05:41,images/product_2730.png
2731,劣質品,汙點,2024-12-16 10:30:48,images/product_2731.png
2732,良品,,2024-12-16 19:02:56,images/product_2732.png
2733,良品,,2024-12-16 10:33:22,images/product_2733.png
2734,良品,,2024-12-16 12:22:11,images/product_2734.png
2735,良品,,2024-12-16 13:42:17,images/product_2735.png
2736,良品,,2024-12-16 09:49:16,images/product_2736.png
2737,良品,,2024-12-16 14:03:19,images/product_2737.png
2738,劣質品,"划痕, 汙點, 裁切",2024-12-16 20:56:45,images/product_2738.png
2739,良品,,2024-12-16 13:33:53,images/product_2739.png
2740,良品,,2024-12-16 09:27:46,images/product_2740.png
2741,良品,,2024-12-16 16:53:58,images/product_2741.png
2742,劣質品,汙點,2024-12-16 12:35:35,images/product_2742.png
2743,良品,,2024-12-16 22:14:45,images/product_2743.png
2744,良品,,2024-12-16 03:46:47,images/product_2744.png
2745,良品,,2024-12-16 17:03:25,images/product_2745.png
2746,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 16:14:14,images/product_2746.png
2747,良品,,2024-12-16 08:52:24,images/product_2747.png
2748,良品,,2024-12-16 03:36:28,images/product_2748.png
2749,劣質品,"划痕, 大範圍污痕",2024-12-16 14:13:28,images/product_2749.png
2750,良品,,2024-12-16 15:41:42,images/product_2750.png
2751,良品,,2024-12-16 10:47:15,images/product_2751.png
2752,良品,,2024-12-16 23:44:06,images/product_2752.png
2753,劣質品,顏色汙染,2024-12-16 10:16:32,images/product_2753.png
2754,劣質品,裁切,2024-12-16 09:02:08,images/product_2754.png
2755,良品,,2024-12-16 19:45:30,images/product_2755.png
2756,良品,,2024-12-16 07:04:40,images/product_2756.png
2757,良品,,2024-12-16 01:10:13,images/product_2757.png
2758,良品,,2024-12-16 18:31:07,images/product_2758.png
2759,劣質品,顏色汙染,2024-12-16 14:49:36,images/product_2759.png
2760,劣質品,"裁切, 大範圍污痕",2024-12-16 05:09:28,images/product_2760.png
2761,劣質品,大範圍污痕,2024-12-16 05:16:04,images/product_2761.png
2762,劣質品,划痕,2024-12-16 12:23:28,images/product_2762.png
2763,劣質品,大範圍污痕,2024-12-16 10:22:17,images/product_2763.png
2764,良品,,2024-12-16 18:04:21,images/product_2764.png
2765,良品,,2024-12-16 13:21:12,images/product_2765.png
2766,良品,,2024-12-16 07:38:15,images/product_2766.png
2767,良品,,2024-12-16 01:01:21,images/product_2767.png
2768,良品,,2024-12-16 16:14:03,images/product_2768.png
2769,劣質品,汙點,2024-12-16 02:00:31,images/product_2769.png
2770,良品,,2024-12-16 07:09:31,images/product_2770.png
2771,劣質品,汙點,2024-12-16 09:58:57,images/product_2771.png
2772,良品,,2024-12-16 07:26:18,images/product_2772.png
2773,劣質品,大範圍污痕,2024-12-16 12:44:59,images/product_2773.png
2774,劣質品,划痕,2024-12-16 13:27:06,images/product_2774.png
2775,良品,,2024-12-16 04:17:27,images/product_2775.png
2776,良品,,2024-12-16 22:33:18,images/product_2776.png
2777,劣質品,"汙點, 裁切",2024-12-16 19:47:41,images/product_2777.png
2778,良品,,2024-12-16 17:41:15,images/product_2778.png
2779,良品,,2024-12-16 17:49:46,images/product_2779.png
2780,劣質品,划痕,2024-12-16 21:07:18,images/product_2780.png
2781,良品,,2024-12-16 23:11:56,images/product_2781.png
2782,良品,,2024-12-16 12:32:46,images/product_2782.png
2783,劣質品,"划痕, 裁切, 顏色汙染",2024-12-16 03:35:44,images/product_2783.png
2784,良品,,2024-12-16 09:38:06,images/product_2784.png
2785,良品,,2024-12-16 07:46:35,images/product_2785.png
2786,劣質品,大範圍污痕,2024-12-16 09:26:31,images/product_2786.png
2787,劣質品,汙點,2024-12-16 21:27:20,images/product_2787.png
2788,良品,,2024-12-16 03:15:34,images/product_2788.png
2789,良品,,2024-12-16 12:12:08,images/product_2789.png
2790,良品,,2024-12-16 10:23:38,images/product_2790.png
2791,良品,,2024-12-16 21:34:24,images/product_2791.png
2792,良品,,2024-12-16 13:22:31,images/product_2792.png
2793,良品,,2024-12-16 01:57:34,images/product_2793.png
2794,良品,,2024-12-16 17:48:31,images/product_2794.png
2795,良品,,2024-12-16 12:37:06,images/product_2795.png
2796,良品,,2024-12-16 06:42:45,images/product_2796.png
2797,良品,,2024-12-16 17:30:12,images/product_2797.png
2798,良品,,2024-12-16 06:06:21,images/product_2798.png
2799,劣質品,顏色汙染,2024-12-16 09:56:12,images/product_2799.png
2800,良品,,2024-12-16 14:30:48,images/product_2800.png
2801,良品,,2024-12-16 16:10:57,images/product_2801.png
2802,良品,,2024-12-16 18:35:01,images/product_2802.png
2803,良品,,2024-12-16 06:31:54,images/product_2803.png
2804,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 18:21:56,images/product_2804.png
2805,良品,,2024-12-16 09:47:29,images/product_2805.png
2806,良品,,2024-12-16 12:24:08,images/product_2806.png
2807,劣質品,大範圍污痕,2024-12-16 21:25:12,images/product_2807.png
2808,良品,,2024-12-16 01:14:07,images/product_2808.png
2809,良品,,2024-12-16 15:23:07,images/product_2809.png
2810,良品,,2024-12-16 01:53:32,images/product_2810.png
2811,良品,,2024-12-16 22:43:07,images/product_2811.png
2812,良品,,2024-12-16 16:21:18,images/product_2812.png
2813,劣質品,裁切,2024-12-16 22:59:08,images/product_2813.png
2814,良品,,2024-12-16 17:25:00,images/product_2814.png
2815,良品,,2024-12-16 19:29:56,images/product_2815.png
2816,良品,,2024-12-16 14:11:50,images/product_2816.png
2817,劣質品,"划痕, 顏色汙染",2024-12-16 02:17:34,images/product_2817.png
2818,劣質品,汙點,2024-12-16 21:09:27,images/product_2818.png
2819,良品,,2024-12-16 05:22:33,images/product_2819.png
2820,劣質品,"划痕, 汙點",2024-12-16 07:44:57,images/product_2820.png
2821,劣質品,汙點,2024-12-16 03:36:13,images/product_2821.png
2822,劣質品,汙點,2024-12-16 00:27:16,images/product_2822.png
2823,良品,,2024-12-16 23:13:30,images/product_2823.png
2824,良品,,2024-12-16 09:26:25,images/product_2824.png
2825,良品,,2024-12-16 00:34:42,images/product_2825.png
2826,良品,,2024-12-16 19:17:15,images/product_2826.png
2827,劣質品,顏色汙染,2024-12-16 23:42:49,images/product_2827.png
2828,劣質品,大範圍污痕,2024-12-16 00:26:39,images/product_2828.png
2829,良品,,2024-12-16 05:41:15,images/product_2829.png
2830,良品,,2024-12-16 17:40:05,images/product_2830.png
2831,劣質品,顏色汙染,2024-12-16 15:56:25,images/product_2831.png
2832,劣質品,裁切,2024-12-16 08:03:47,images/product_2832.png
2833,良品,,2024-12-16 07:53:34,images/product_2833.png
2834,良品,,2024-12-16 11:32:39,images/product_2834.png
2835,良品,,2024-12-16 17:57:42,images/product_2835.png
2836,劣質品,汙點,2024-12-16 08:19:50,images/product_2836.png
2837,劣質品,"划痕, 汙點",2024-12-16 06:13:40,images/product_2837.png
2838,良品,,2024-12-16 03:25:24,images/product_2838.png
2839,良品,,2024-12-16 11:01:03,images/product_2839.png
2840,良品,,2024-12-16 06:25:57,images/product_2840.png
2841,劣質品,大範圍污痕,2024-12-16 13:32:55,images/product_2841.png
2842,劣質品,"裁切, 大範圍污痕",2024-12-16 10:10:44,images/product_2842.png
2843,良品,,2024-12-16 03:52:26,images/product_2843.png
2844,良品,,2024-12-16 13:39:04,images/product_2844.png
2845,良品,,2024-12-16 03:26:35,images/product_2845.png
2846,良品,,2024-12-16 10:58:20,images/product_2846.png
2847,良品,,2024-12-16 09:32:57,images/product_2847.png
2848,良品,,2024-12-16 22:47:13,images/product_2848.png
2849,劣質品,汙點,2024-12-16 07:23:24,images/product_2849.png
2850,良品,,2024-12-16 23:42:15,images/product_2850.png
2851,劣質品,"划痕, 大範圍污痕",2024-12-16 21:40:17,images/product_2851.png
2852,良品,,2024-12-16 23:53:38,images/product_2852.png
2853,劣質品,汙點,2024-12-16 06:07:40,images/product_2853.png
2854,劣質品,划痕,2024-12-16 07:59:42,images/product_2854.png
2855,劣質品,裁切,2024-12-16 06:23:46,images/product_2855.png
2856,劣質品,汙點,2024-12-16 19:17:56,images/product_2856.png
2857,劣質品,大範圍污痕,2024-12-16 23:31:02,images/product_2857.png
2858,劣質品,裁切,2024-12-16 22:08:37,images/product_2858.png
2859,劣質品,划痕,2024-12-16 13:46:25,images/product_2859.png
2860,良品,,2024-12-16 18:36:57,images/product_2860.png
2861,良品,,2024-12-16 07:20:24,images/product_2861.png
2862,良品,,2024-12-16 15:31:31,images/product_2862.png
2863,劣質品,"汙點, 裁切, 顏色汙染",2024-12-16 03:46:55,images/product_2863.png
2864,良品,,2024-12-16 16:44:59,images/product_2864.png
2865,劣質品,划痕,2024-12-16 23:05:02,images/product_2865.png
2866,劣質品,"划痕, 汙點, 裁切",2024-12-16 05:10:53,images/product_2866.png
2867,劣質品,顏色汙染,2024-12-16 06:57:21,images/product_2867.png
2868,劣質品,划痕,2024-12-16 05:10:00,images/product_2868.png
2869,良品,,2024-12-16 14:13:33,images/product_2869.png
2870,良品,,2024-12-16 08:20:52,images/product_2870.png
2871,劣質品,顏色汙染,2024-12-16 10:36:17,images/product_2871.png
2872,劣質品,大範圍污痕,2024-12-16 21:54:23,images/product_2872.png
2873,劣質品,大範圍污痕,2024-12-16 06:04:38,images/product_2873.png
2874,良品,,2024-12-16 23:02:43,images/product_2874.png
2875,良品,,2024-12-16 11:51:21,images/product_2875.png
2876,良品,,2024-12-16 09:29:53,images/product_2876.png
2877,劣質品,裁切,2024-12-16 05:35:03,images/product_2877.png
2878,良品,,2024-12-16 03:42:07,images/product_2878.png
2879,良品,,2024-12-16 19:32:56,images/product_2879.png
2880,劣質品,划痕,2024-12-16 01:57:46,images/product_2880.png
2881,良品,,2024-12-16 23:28:03,images/product_2881.png
2882,良品,,2024-12-16 19:05:58,images/product_2882.png
2883,良品,,2024-12-16 17:59:38,images/product_2883.png
2884,劣質品,顏色汙染,2024-12-16 12:34:56,images/product_2884.png
2885,劣質品,大範圍污痕,2024-12-16 16:31:08,images/product_2885.png
2886,良品,,2024-12-16 12:54:25,images/product_2886.png
2887,良品,,2024-12-16 04:27:53,images/product_2887.png
2888,劣質品,划痕,2024-12-16 23:15:52,images/product_2888.png
2889,良品,,2024-12-16 17:50:12,images/product_2889.png
2890,劣質品,"汙點, 大範圍污痕",2024-12-16 23:17:43,images/product_2890.png
2891,劣質品,划痕,2024-12-16 11:23:35,images/product_2891.png
2892,劣質品,裁切,2024-12-16 08:33:53,images/product_2892.png
2893,良品,,2024-12-16 21:45:40,images/product_2893.png
2894,劣質品,划痕,2024-12-16 18:14:12,images/product_2894.png
2895,良品,,2024-12-16 11:01:59,images/product_2895.png
2896,劣質品,"划痕, 汙點",2024-12-16 14:37:41,images/product_2896.png
2897,良品,,2024-12-16 08:20:36,images/product_2897.png
2898,良品,,2024-12-16 13:43:38,images/product_2898.png
2899,良品,,2024-12-16 20:19:42,images/product_2899.png
2900,良品,,2024-12-16 08:20:22,images/product_2900.png
2901,良品,,2024-12-16 04:41:24,images/product_2901.png
2902,劣質品,"划痕, 裁切",2024-12-16 16:55:21,images/product_2902.png
2903,良品,,2024-12-16 02:35:32,images/product_2903.png
2904,良品,,2024-12-16 22:25:30,images/product_2904.png
2905,劣質品,顏色汙染,2024-12-16 00:34:19,images/product_2905.png
2906,良品,,2024-12-16 22:12:14,images/product_2906.png
2907,良品,,2024-12-16 23:30:58,images/product_2907.png
2908,良品,,2024-12-16 20:03:41,images/product_2908.png
2909,劣質品,顏色汙染,2024-12-16 20:50:24,images/product_2909.png
2910,良品,,2024-12-16 07:40:57,images/product_2910.png
2911,劣質品,裁切,2024-12-16 14:39:52,images/product_2911.png
2912,良品,,2024-12-16 05:52:21,images/product_2912.png
2913,劣質品,顏色汙染,2024-12-16 14:55:53,images/product_2913.png
2914,良品,,2024-12-16 02:19:27,images/product_2914.png
2915,劣質品,大範圍污痕,2024-12-16 04:49:06,images/product_2915.png
2916,良品,,2024-12-16 10:48:19,images/product_2916.png
2917,劣質品,大範圍污痕,2024-12-16 02:59:31,images/product_2917.png
2918,良品,,2024-12-16 15:18:09,images/product_2918.png
2919,良品,,2024-12-16 14:12:46,images/product_2919.png
2920,良品,,2024-12-16 06:44:45,images/product_2920.png
2921,良品,,2024-12-16 06:56:46,images/product_2921.png
2922,劣質品,划痕,2024-12-16 22:44:10,images/product_2922.png
2923,劣質品,"划痕, 顏色汙染",2024-12-16 23:17:25,images/product_2923.png
2924,良品,,2024-12-16 12:34:51,images/product_2924.png
2925,良品,,2024-12-16 01:20:55,images/product_2925.png
2926,劣質品,大範圍污痕,2024-12-16 07:30:37,images/product_2926.png
2927,劣質品,汙點,2024-12-16 04:27:13,images/product_2927.png
2928,劣質品,"划痕, 大範圍污痕",2024-12-16 09:47:11,images/product_2928.png
2929,劣質品,顏色汙染,2024-12-16 03:04:00,images/product_2929.png
2930,劣質品,"裁切, 大範圍污痕",2024-12-16 00:23:15,images/product_2930.png
2931,劣質品,裁切,2024-12-16 17:29:04,images/product_2931.png
2932,良品,,2024-12-16 14:14:35,images/product_2932.png
2933,劣質品,汙點,2024-12-16 09:31:38,images/product_2933.png
2934,劣質品,汙點,2024-12-16 07:30:38,images/product_2934.png
2935,劣質品,顏色汙染,2024-12-16 19:49:17,images/product_2935.png
2936,良品,,2024-12-16 14:52:58,images/product_2936.png
2937,良品,,2024-12-16 16:28:01,images/product_2937.png
2938,劣質品,裁切,2024-12-16 11:11:11,images/product_2938.png
2939,劣質品,裁切,2024-12-16 06:34:04,images/product_2939.png
2940,劣質品,"汙點, 裁切",2024-12-16 15:45:37,images/product_2940.png
2941,良品,,2024-12-16 13:11:46,images/product_2941.png
2942,劣質品,"裁切, 大範圍污痕, 顏色汙染",2024-12-16 12:20:20,images/product_2942.png
2943,劣質品,大範圍污痕,2024-12-16 22:56:36,images/product_2943.png
2944,良品,,2024-12-16 11:41:15,images/product_2944.png
